Index,Player,PartnerIndex,Mode,Score,Q1,Q2,Q3,Q4
13522,1,,0,384,09/06/2018 13:20:11,,,,
13523,1,,1,448,09/06/2018 13:20:11,,,,
13524,1,,1,77,09/06/2018 13:20:11,,,,
13525,1,,1,694,09/06/2018 13:20:11,,,,
13526,1,,1,317,09/06/2018 13:20:11,,,,
13527,0,,1,770,09/06/2018 13:20:11,,,,
13528,1,,0,381,09/06/2018 13:20:11,,,,
13529,0,,0,175,09/06/2018 13:20:11,,,,
13530,0,,0,126,09/06/2018 13:20:11,,,,
13531,0,,0,61,09/06/2018 13:20:11,,,,
13532,0,,0,672,09/06/2018 13:20:11,,,,
13533,0,,0,749,09/06/2018 13:20:11,,,,
13534,1,,0,117,09/06/2018 13:20:11,,,,
13535,0,,1,499,09/06/2018 13:20:11,,,,
13536,1,,1,312,09/06/2018 13:20:11,,,,
13537,1,,0,469,09/06/2018 13:20:11,,,,
13538,0,,0,188,09/06/2018 13:20:11,,,,
13539,1,,0,686,09/06/2018 13:20:11,,,,
13540,1,,1,122,09/06/2018 13:20:11,,,,
13541,0,,1,454,09/06/2018 13:20:11,,,,
13542,1,,0,261,09/06/2018 13:20:11,,,,
13543,1,,1,56,09/06/2018 13:20:11,,,,
13544,0,,0,468,09/06/2018 13:20:11,,,,
13545,1,,0,538,09/06/2018 13:20:11,,,,
13546,1,,1,227,09/06/2018 13:20:11,,,,
13547,1,,0,422,09/06/2018 13:20:11,,,,
13548,0,,0,491,09/06/2018 13:20:11,,,,
13549,0,,0,215,09/06/2018 13:20:11,,,,
13550,1,,0,452,09/06/2018 13:20:11,,,,
13551,0,,1,222,09/06/2018 13:20:11,,,,
13552,0,,1,24,09/06/2018 13:20:11,,,,
13553,0,,1,505,09/06/2018 13:20:11,,,,
13554,1,,0,303,09/06/2018 13:20:11,,,,
13555,1,,0,298,09/06/2018 13:20:11,,,,
13556,1,,1,254,09/06/2018 13:20:11,,,,
13557,0,,0,408,09/06/2018 13:20:11,,,,
13558,1,,0,352,09/06/2018 13:20:11,,,,
13559,1,,0,715,09/06/2018 13:20:11,,,,
13560,0,,0,75,09/06/2018 13:20:11,,,,
13561,0,,1,11,09/06/2018 13:20:11,,,,
13562,0,,1,66,09/06/2018 13:20:11,,,,
13563,0,,0,262,09/06/2018 13:20:11,,,,
13564,0,,1,400,09/06/2018 13:20:11,,,,
13565,0,,0,711,09/06/2018 13:20:11,,,,
13566,1,,1,572,09/06/2018 13:20:11,,,,
13567,0,,1,135,09/06/2018 13:20:11,,,,
13568,1,,0,444,09/06/2018 13:20:11,,,,
13569,1,,0,671,09/06/2018 13:20:11,,,,
13570,0,,0,182,09/06/2018 13:20:11,,,,
13571,0,,0,541,09/06/2018 13:20:11,,,,
13572,0,,0,655,09/06/2018 13:20:11,,,,
13573,1,,0,488,09/06/2018 13:20:11,,,,
13574,0,,1,647,09/06/2018 13:20:11,,,,
13575,1,,0,782,09/06/2018 13:20:11,,,,
13576,1,,1,374,09/06/2018 13:20:11,,,,
13577,0,,1,522,09/06/2018 13:20:11,,,,
13578,0,,0,371,09/06/2018 13:20:11,,,,
13579,1,,0,410,09/06/2018 13:20:11,,,,
13580,0,,1,681,09/06/2018 13:20:11,,,,
13581,1,,0,134,09/06/2018 13:20:11,,,,
13582,0,,0,353,09/06/2018 13:20:11,,,,
13583,1,,0,519,09/06/2018 13:20:11,,,,
13584,0,,1,751,09/06/2018 13:20:11,,,,
13585,0,,1,146,09/06/2018 13:20:11,,,,
13586,0,,0,127,09/06/2018 13:20:11,,,,
13587,1,,1,786,09/06/2018 13:20:11,,,,
13588,0,,1,672,09/06/2018 13:20:11,,,,
13589,0,,1,549,09/06/2018 13:20:11,,,,
13590,1,,0,596,09/06/2018 13:20:11,,,,
13591,1,,0,253,09/06/2018 13:20:11,,,,
13592,0,,1,575,09/06/2018 13:20:11,,,,
13593,1,,0,83,09/06/2018 13:20:11,,,,
13594,1,,0,139,09/06/2018 13:20:11,,,,
13595,1,,1,80,09/06/2018 13:20:11,,,,
13596,0,,1,323,09/06/2018 13:20:11,,,,
13597,0,,0,28,09/06/2018 13:20:11,,,,
13598,0,,1,61,09/06/2018 13:20:11,,,,
13599,0,,0,482,09/06/2018 13:20:11,,,,
13600,1,,1,251,09/06/2018 13:20:11,,,,
13601,0,,0,30,09/06/2018 13:20:11,,,,
13602,1,,0,537,09/06/2018 13:20:11,,,,
13603,0,,0,444,09/06/2018 13:20:11,,,,
13604,1,,1,450,09/06/2018 13:20:11,,,,
13605,0,,0,128,09/06/2018 13:20:11,,,,
13606,1,,1,448,09/06/2018 13:20:11,,,,
13607,0,,1,414,09/06/2018 13:20:11,,,,
13608,1,,0,541,09/06/2018 13:20:11,,,,
13609,0,,1,152,09/06/2018 13:20:11,,,,
13610,1,,0,699,09/06/2018 13:20:11,,,,
13611,1,,0,403,09/06/2018 13:20:11,,,,
13612,0,,1,412,09/06/2018 13:20:11,,,,
13613,1,,0,703,09/06/2018 13:20:11,,,,
13614,1,,1,592,09/06/2018 13:20:11,,,,
13615,0,,0,780,09/06/2018 13:20:11,,,,
13616,1,,0,34,09/06/2018 13:20:11,,,,
13617,1,,0,740,09/06/2018 13:20:11,,,,
13618,0,,1,67,09/06/2018 13:20:11,,,,
13619,0,,0,128,09/06/2018 13:20:11,,,,
13620,0,,0,693,09/06/2018 13:20:11,,,,
13621,1,,1,109,09/06/2018 13:20:11,,,,
13622,0,,0,397,09/06/2018 13:20:11,,,,
13623,1,,0,650,09/06/2018 13:20:11,,,,
13624,0,,0,554,09/06/2018 13:20:11,,,,
13625,1,,0,302,09/06/2018 13:20:11,,,,
13626,0,,1,496,09/06/2018 13:20:11,,,,
13627,0,,1,261,09/06/2018 13:20:11,,,,
13628,0,,1,753,09/06/2018 13:20:11,,,,
13629,1,,0,462,09/06/2018 13:20:11,,,,
13630,1,,0,798,09/06/2018 13:20:11,,,,
13631,0,,1,342,09/06/2018 13:20:11,,,,
13632,0,,1,190,09/06/2018 13:20:11,,,,
13633,1,,1,314,09/06/2018 13:20:11,,,,
13634,0,,0,77,09/06/2018 13:20:11,,,,
13635,1,,0,348,09/06/2018 13:20:11,,,,
13636,1,,0,630,09/06/2018 13:20:11,,,,
13637,1,,1,202,09/06/2018 13:20:11,,,,
13638,1,,1,432,09/06/2018 13:20:11,,,,
13639,1,,0,367,09/06/2018 13:20:11,,,,
13640,0,,0,462,09/06/2018 13:20:11,,,,
13641,1,,1,239,09/06/2018 13:20:11,,,,
13642,0,,0,563,09/06/2018 13:20:11,,,,
13643,1,,0,420,09/06/2018 13:20:11,,,,
13644,0,,0,401,09/06/2018 13:20:11,,,,
13645,0,,1,27,09/06/2018 13:20:11,,,,
13646,0,,1,624,09/06/2018 13:20:11,,,,
13647,1,,1,459,09/06/2018 13:20:11,,,,
13648,0,,0,611,09/06/2018 13:20:11,,,,
13649,1,,0,339,09/06/2018 13:20:11,,,,
13650,1,,0,223,09/06/2018 13:20:11,,,,
13651,1,,0,719,09/06/2018 13:20:11,,,,
13652,0,,0,10,09/06/2018 13:20:11,,,,
13653,1,,0,412,09/06/2018 13:20:11,,,,
13654,0,,0,52,09/06/2018 13:20:11,,,,
13655,0,,1,693,09/06/2018 13:20:11,,,,
13656,0,,1,29,09/06/2018 13:20:11,,,,
13657,0,,0,743,09/06/2018 13:20:11,,,,
13658,0,,1,101,09/06/2018 13:20:11,,,,
13659,0,,0,549,09/06/2018 13:20:11,,,,
13660,1,,0,707,09/06/2018 13:20:11,,,,
13661,1,,1,704,09/06/2018 13:20:11,,,,
13662,1,,0,204,09/06/2018 13:20:11,,,,
13663,0,,0,244,09/06/2018 13:20:11,,,,
13664,0,,1,529,09/06/2018 13:20:11,,,,
13665,1,,0,563,09/06/2018 13:20:11,,,,
13666,0,,0,72,09/06/2018 13:20:11,,,,
13667,1,,1,132,09/06/2018 13:20:11,,,,
13668,1,,0,585,09/06/2018 13:20:11,,,,
13669,0,,0,639,09/06/2018 13:20:11,,,,
13670,1,,0,99,09/06/2018 13:20:11,,,,
13671,0,,1,364,09/06/2018 13:20:11,,,,
13672,1,,0,301,09/06/2018 13:20:11,,,,
13673,0,,0,225,09/06/2018 13:20:11,,,,
13674,1,,1,722,09/06/2018 13:20:11,,,,
13675,1,,0,6,09/06/2018 13:20:11,,,,
13676,1,,1,161,09/06/2018 13:20:11,,,,
13677,0,,1,146,09/06/2018 13:20:11,,,,
13678,0,,0,731,09/06/2018 13:20:11,,,,
13679,0,,0,702,09/06/2018 13:20:11,,,,
13680,1,,1,321,09/06/2018 13:20:11,,,,
13681,1,,1,82,09/06/2018 13:20:11,,,,
13682,1,,1,640,09/06/2018 13:20:11,,,,
13683,1,,0,679,09/06/2018 13:20:11,,,,
13684,1,,0,476,09/06/2018 13:20:11,,,,
13685,1,,0,450,09/06/2018 13:20:11,,,,
13686,1,,1,136,09/06/2018 13:20:11,,,,
13687,1,,0,312,09/06/2018 13:20:11,,,,
13688,0,,1,404,09/06/2018 13:20:11,,,,
13689,1,,0,292,09/06/2018 13:20:11,,,,
13690,1,,0,39,09/06/2018 13:20:11,,,,
13691,1,,1,143,09/06/2018 13:20:11,,,,
13692,0,,0,295,09/06/2018 13:20:11,,,,
13693,0,,1,277,09/06/2018 13:20:11,,,,
13694,1,,1,388,09/06/2018 13:20:11,,,,
13695,1,,0,6,09/06/2018 13:20:11,,,,
13696,0,,1,312,09/06/2018 13:20:11,,,,
13697,0,,0,450,09/06/2018 13:20:11,,,,
13698,1,,0,558,09/06/2018 13:20:11,,,,
13699,1,,0,411,09/06/2018 13:20:11,,,,
13700,1,,0,557,09/06/2018 13:20:11,,,,
13701,1,,1,651,09/06/2018 13:20:11,,,,
13702,0,,1,755,09/06/2018 13:20:11,,,,
13703,1,,0,369,09/06/2018 13:20:11,,,,
13704,1,,0,431,09/06/2018 13:20:11,,,,
13705,1,,1,373,09/06/2018 13:20:11,,,,
13706,1,,0,31,09/06/2018 13:20:11,,,,
13707,1,,0,303,09/06/2018 13:20:11,,,,
13708,1,,1,761,09/06/2018 13:20:11,,,,
13709,0,,0,579,09/06/2018 13:20:11,,,,
13710,1,,1,372,09/06/2018 13:20:11,,,,
13711,1,,0,399,09/06/2018 13:20:11,,,,
13712,1,,1,563,09/06/2018 13:20:11,,,,
13713,1,,1,211,09/06/2018 13:20:11,,,,
13714,1,,0,524,09/06/2018 13:20:11,,,,
13715,1,,1,273,09/06/2018 13:20:11,,,,
13716,1,,0,176,09/06/2018 13:20:11,,,,
13717,1,,0,333,09/06/2018 13:20:11,,,,
13718,0,,1,691,09/06/2018 13:20:11,,,,
13719,1,,0,77,09/06/2018 13:20:11,,,,
13720,0,,1,53,09/06/2018 13:20:11,,,,
13721,1,,0,340,09/06/2018 13:20:11,,,,
13722,0,,0,581,09/06/2018 13:20:11,,,,
13723,1,,1,677,09/06/2018 13:20:11,,,,
13724,1,,1,25,09/06/2018 13:20:11,,,,
13725,0,,1,667,09/06/2018 13:20:11,,,,
13726,0,,0,619,09/06/2018 13:20:11,,,,
13727,0,,0,48,09/06/2018 13:20:11,,,,
13728,0,,0,482,09/06/2018 13:20:11,,,,
13729,1,,1,99,09/06/2018 13:20:11,,,,
13730,0,,1,238,09/06/2018 13:20:11,,,,
13731,0,,1,332,09/06/2018 13:20:11,,,,
13732,0,,1,664,09/06/2018 13:20:11,,,,
13733,0,,1,84,09/06/2018 13:20:11,,,,
13734,0,,1,520,09/06/2018 13:20:11,,,,
13735,0,,1,591,09/06/2018 13:20:11,,,,
13736,0,,1,143,09/06/2018 13:20:11,,,,
13737,0,,1,588,09/06/2018 13:20:11,,,,
13738,0,,1,125,09/06/2018 13:20:11,,,,
13739,1,,1,139,09/06/2018 13:20:11,,,,
13740,1,,1,731,09/06/2018 13:20:11,,,,
13741,1,,0,245,09/06/2018 13:20:11,,,,
13742,0,,1,725,09/06/2018 13:20:11,,,,
13743,0,,1,23,09/06/2018 13:20:11,,,,
13744,0,,1,92,09/06/2018 13:20:11,,,,
13745,0,,1,343,09/06/2018 13:20:11,,,,
13746,1,,1,332,09/06/2018 13:20:11,,,,
13747,1,,1,387,09/06/2018 13:20:11,,,,
13748,1,,1,232,09/06/2018 13:20:11,,,,
13749,1,,0,671,09/06/2018 13:20:11,,,,
13750,1,,0,234,09/06/2018 13:20:11,,,,
13751,0,,1,452,09/06/2018 13:20:11,,,,
13752,1,,0,762,09/06/2018 13:20:11,,,,
13753,0,,1,331,09/06/2018 13:20:11,,,,
13754,0,,0,654,09/06/2018 13:20:11,,,,
13755,1,,1,138,09/06/2018 13:20:11,,,,
13756,0,,1,531,09/06/2018 13:20:11,,,,
13757,0,,0,113,09/06/2018 13:20:11,,,,
13758,0,,1,781,09/06/2018 13:20:11,,,,
13759,0,,1,150,09/06/2018 13:20:11,,,,
13760,0,,0,745,09/06/2018 13:20:11,,,,
13761,1,,1,87,09/06/2018 13:20:11,,,,
13762,0,,1,697,09/06/2018 13:20:11,,,,
13763,0,,1,726,09/06/2018 13:20:11,,,,
13764,1,,1,271,09/06/2018 13:20:11,,,,
13765,0,,0,691,09/06/2018 13:20:11,,,,
13766,1,,1,792,09/06/2018 13:20:11,,,,
13767,1,,0,173,09/06/2018 13:20:11,,,,
13768,0,,1,492,09/06/2018 13:20:11,,,,
13769,1,,1,426,09/06/2018 13:20:11,,,,
13770,1,,1,252,09/06/2018 13:20:11,,,,
13771,1,,1,122,09/06/2018 13:20:11,,,,
13772,0,,1,483,09/06/2018 13:20:11,,,,
13773,0,,0,203,09/06/2018 13:20:11,,,,
13774,1,,0,114,09/06/2018 13:20:11,,,,
13775,0,,1,634,09/06/2018 13:20:11,,,,
13776,1,,1,232,09/06/2018 13:20:11,,,,
13777,0,,0,765,09/06/2018 13:20:11,,,,
13778,1,,1,790,09/06/2018 13:20:11,,,,
13779,0,,1,689,09/06/2018 13:20:11,,,,
13780,1,,0,484,09/06/2018 13:20:11,,,,
13781,0,,0,443,09/06/2018 13:20:11,,,,
13782,1,,0,447,09/06/2018 13:20:11,,,,
13783,1,,1,277,09/06/2018 13:20:11,,,,
13784,1,,1,332,09/06/2018 13:20:11,,,,
13785,1,,1,126,09/06/2018 13:20:11,,,,
13786,0,,1,780,09/06/2018 13:20:11,,,,
13787,0,,1,659,09/06/2018 13:20:11,,,,
13788,0,,1,102,09/06/2018 13:20:11,,,,
13789,1,,0,248,09/06/2018 13:20:11,,,,
13790,1,,0,746,09/06/2018 13:20:11,,,,
13791,0,,1,77,09/06/2018 13:20:11,,,,
13792,0,,1,418,09/06/2018 13:20:11,,,,
13793,1,,1,509,09/06/2018 13:20:11,,,,
13794,0,,0,221,09/06/2018 13:20:11,,,,
13795,1,,1,769,09/06/2018 13:20:11,,,,
13796,0,,0,367,09/06/2018 13:20:11,,,,
13797,0,,1,474,09/06/2018 13:20:11,,,,
13798,0,,1,160,09/06/2018 13:20:11,,,,
13799,1,,0,507,09/06/2018 13:20:11,,,,
13800,1,,0,397,09/06/2018 13:20:11,,,,
13801,0,,1,706,09/06/2018 13:20:11,,,,
13802,0,,0,103,09/06/2018 13:20:11,,,,
13803,1,,1,461,09/06/2018 13:20:11,,,,
13804,0,,0,7,09/06/2018 13:20:11,,,,
13805,1,,1,321,09/06/2018 13:20:11,,,,
13806,0,,1,295,09/06/2018 13:20:11,,,,
13807,1,,1,387,09/06/2018 13:20:11,,,,
13808,0,,0,27,09/06/2018 13:20:11,,,,
13809,1,,0,799,09/06/2018 13:20:11,,,,
13810,1,,0,329,09/06/2018 13:20:11,,,,
13811,0,,0,689,09/06/2018 13:20:11,,,,
13812,1,,0,78,09/06/2018 13:20:11,,,,
13813,1,,1,715,09/06/2018 13:20:11,,,,
13814,1,,1,630,09/06/2018 13:20:11,,,,
13815,1,,0,596,09/06/2018 13:20:11,,,,
13816,0,,0,500,09/06/2018 13:20:11,,,,
13817,1,,1,684,09/06/2018 13:20:11,,,,
13818,0,,1,565,09/06/2018 13:20:11,,,,
13819,1,,0,369,09/06/2018 13:20:11,,,,
13820,1,,0,555,09/06/2018 13:20:11,,,,
13821,1,,1,459,09/06/2018 13:20:11,,,,
13822,0,,1,167,09/06/2018 13:20:11,,,,
13823,1,,0,14,09/06/2018 13:20:11,,,,
13824,1,,0,149,09/06/2018 13:20:11,,,,
13825,0,,1,519,09/06/2018 13:20:11,,,,
13826,1,,0,703,09/06/2018 13:20:11,,,,
13827,0,,1,606,09/06/2018 13:20:11,,,,
13828,1,,0,716,09/06/2018 13:20:11,,,,
13829,0,,0,256,09/06/2018 13:20:11,,,,
13830,0,,0,276,09/06/2018 13:20:11,,,,
13831,0,,1,168,09/06/2018 13:20:11,,,,
13832,1,,1,397,09/06/2018 13:20:11,,,,
13833,0,,1,555,09/06/2018 13:20:11,,,,
13834,0,,1,604,09/06/2018 13:20:11,,,,
13835,0,,1,723,09/06/2018 13:20:11,,,,
13836,1,,0,586,09/06/2018 13:20:11,,,,
13837,1,,1,244,09/06/2018 13:20:11,,,,
13838,0,,0,331,09/06/2018 13:20:11,,,,
13839,0,,1,684,09/06/2018 13:20:11,,,,
13840,1,,1,184,09/06/2018 13:20:11,,,,
13841,0,,1,311,09/06/2018 13:20:11,,,,
13842,1,,0,450,09/06/2018 13:20:11,,,,
13843,0,,0,265,09/06/2018 13:20:11,,,,
13844,0,,1,174,09/06/2018 13:20:11,,,,
13845,0,,0,69,09/06/2018 13:20:11,,,,
13846,0,,0,306,09/06/2018 13:20:11,,,,
13847,1,,1,293,09/06/2018 13:20:11,,,,
13848,0,,0,44,09/06/2018 13:20:11,,,,
13849,0,,0,735,09/06/2018 13:20:11,,,,
13850,1,,0,428,09/06/2018 13:20:11,,,,
13851,1,,1,130,09/06/2018 13:20:11,,,,
13852,0,,0,733,09/06/2018 13:20:11,,,,
13853,1,,1,793,09/06/2018 13:20:11,,,,
13854,0,,1,711,09/06/2018 13:20:11,,,,
13855,0,,0,126,09/06/2018 13:20:11,,,,
13856,0,,0,287,09/06/2018 13:20:11,,,,
13857,1,,1,52,09/06/2018 13:20:11,,,,
13858,0,,0,59,09/06/2018 13:20:11,,,,
13859,0,,1,350,09/06/2018 13:20:11,,,,
13860,1,,0,264,09/06/2018 13:20:11,,,,
13861,1,,0,590,09/06/2018 13:20:11,,,,
13862,1,,0,573,09/06/2018 13:20:11,,,,
13863,1,,0,454,09/06/2018 13:20:11,,,,
13864,1,,1,272,09/06/2018 13:20:11,,,,
13865,0,,1,275,09/06/2018 13:20:11,,,,
13866,0,,1,787,09/06/2018 13:20:11,,,,
13867,0,,0,33,09/06/2018 13:20:11,,,,
13868,1,,1,799,09/06/2018 13:20:11,,,,
13869,0,,0,225,09/06/2018 13:20:11,,,,
13870,0,,0,627,09/06/2018 13:20:11,,,,
13871,0,,0,649,09/06/2018 13:20:11,,,,
13872,1,,0,32,09/06/2018 13:20:11,,,,
13873,1,,1,649,09/06/2018 13:20:11,,,,
13874,1,,1,750,09/06/2018 13:20:11,,,,
13875,0,,0,750,09/06/2018 13:20:11,,,,
13876,1,,1,593,09/06/2018 13:20:11,,,,
13877,0,,1,637,09/06/2018 13:20:11,,,,
13878,1,,0,296,09/06/2018 13:20:11,,,,
13879,1,,1,746,09/06/2018 13:20:11,,,,
13880,1,,0,353,09/06/2018 13:20:11,,,,
13881,0,,0,16,09/06/2018 13:20:11,,,,
13882,0,,1,71,09/06/2018 13:20:11,,,,
13883,1,,0,763,09/06/2018 13:20:11,,,,
13884,1,,1,765,09/06/2018 13:20:11,,,,
13885,0,,1,5,09/06/2018 13:20:11,,,,
13886,0,,0,352,09/06/2018 13:20:11,,,,
13887,1,,0,786,09/06/2018 13:20:11,,,,
13888,0,,0,776,09/06/2018 13:20:11,,,,
13889,1,,0,40,09/06/2018 13:20:11,,,,
13890,1,,0,533,09/06/2018 13:20:11,,,,
13891,0,,0,606,09/06/2018 13:20:11,,,,
13892,0,,0,509,09/06/2018 13:20:11,,,,
13893,1,,1,393,09/06/2018 13:20:11,,,,
13894,1,,0,771,09/06/2018 13:20:11,,,,
13895,0,,1,209,09/06/2018 13:20:11,,,,
13896,1,,0,162,09/06/2018 13:20:11,,,,
13897,1,,1,114,09/06/2018 13:20:11,,,,
13898,1,,0,598,09/06/2018 13:20:11,,,,
13899,1,,1,652,09/06/2018 13:20:11,,,,
13900,1,,1,597,09/06/2018 13:20:11,,,,
13901,0,,1,137,09/06/2018 13:20:11,,,,
13902,1,,0,722,09/06/2018 13:20:11,,,,
13903,1,,1,691,09/06/2018 13:20:11,,,,
13904,0,,0,719,09/06/2018 13:20:11,,,,
13905,1,,0,218,09/06/2018 13:20:11,,,,
13906,0,,0,696,09/06/2018 13:20:11,,,,
13907,0,,0,143,09/06/2018 13:20:11,,,,
13908,1,,1,601,09/06/2018 13:20:11,,,,
13909,1,,0,99,09/06/2018 13:20:11,,,,
13910,0,,0,632,09/06/2018 13:20:11,,,,
13911,1,,0,477,09/06/2018 13:20:11,,,,
13912,0,,1,82,09/06/2018 13:20:11,,,,
13913,1,,1,710,09/06/2018 13:20:11,,,,
13914,0,,0,417,09/06/2018 13:20:11,,,,
13915,1,,0,766,09/06/2018 13:20:11,,,,
13916,1,,0,760,09/06/2018 13:20:11,,,,
13917,0,,0,591,09/06/2018 13:20:11,,,,
13918,0,,1,778,09/06/2018 13:20:11,,,,
13919,1,,0,3,09/06/2018 13:20:11,,,,
13920,0,,1,200,09/06/2018 13:20:11,,,,
13921,1,,1,292,09/06/2018 13:20:11,,,,
13922,1,,0,795,09/06/2018 13:20:11,,,,
13923,0,,0,331,09/06/2018 13:20:11,,,,
13924,1,,1,572,09/06/2018 13:20:11,,,,
13925,0,,1,289,09/06/2018 13:20:11,,,,
13926,1,,1,454,09/06/2018 13:20:11,,,,
13927,0,,0,98,09/06/2018 13:20:11,,,,
13928,1,,0,481,09/06/2018 13:20:11,,,,
13929,1,,0,252,09/06/2018 13:20:11,,,,
13930,1,,1,245,09/06/2018 13:20:11,,,,
13931,1,,1,528,09/06/2018 13:20:11,,,,
13932,1,,1,555,09/06/2018 13:20:11,,,,
13933,1,,1,306,09/06/2018 13:20:11,,,,
13934,1,,0,88,09/06/2018 13:20:11,,,,
13935,0,,0,31,09/06/2018 13:20:11,,,,
13936,1,,0,699,09/06/2018 13:20:11,,,,
13937,0,,0,486,09/06/2018 13:20:11,,,,
13938,1,,1,249,09/06/2018 13:20:11,,,,
13939,0,,0,478,09/06/2018 13:20:11,,,,
13940,1,,0,32,09/06/2018 13:20:11,,,,
13941,0,,0,171,09/06/2018 13:20:11,,,,
13942,0,,1,246,09/06/2018 13:20:11,,,,
13943,1,,1,88,09/06/2018 13:20:11,,,,
13944,0,,1,690,09/06/2018 13:20:11,,,,
13945,0,,0,528,09/06/2018 13:20:11,,,,
13946,0,,1,454,09/06/2018 13:20:11,,,,
13947,1,,0,359,09/06/2018 13:20:11,,,,
13948,0,,1,776,09/06/2018 13:20:11,,,,
13949,1,,0,79,09/06/2018 13:20:11,,,,
13950,1,,1,522,09/06/2018 13:20:11,,,,
13951,1,,0,572,09/06/2018 13:20:11,,,,
13952,1,,1,760,09/06/2018 13:20:11,,,,
13953,0,,1,358,09/06/2018 13:20:11,,,,
13954,0,,1,388,09/06/2018 13:20:11,,,,
13955,1,,0,10,09/06/2018 13:20:11,,,,
13956,1,,1,25,09/06/2018 13:20:11,,,,
13957,0,,1,175,09/06/2018 13:20:11,,,,
13958,0,,0,717,09/06/2018 13:20:11,,,,
13959,1,,0,213,09/06/2018 13:20:11,,,,
13960,0,,0,521,09/06/2018 13:20:11,,,,
13961,1,,1,356,09/06/2018 13:20:11,,,,
13962,0,,1,670,09/06/2018 13:20:11,,,,
13963,0,,1,399,09/06/2018 13:20:11,,,,
13964,1,,1,338,09/06/2018 13:20:11,,,,
13965,0,,0,449,09/06/2018 13:20:11,,,,
13966,1,,1,628,09/06/2018 13:20:11,,,,
13967,0,,0,207,09/06/2018 13:20:11,,,,
13968,1,,1,196,09/06/2018 13:20:11,,,,
13969,1,,1,717,09/06/2018 13:20:11,,,,
13970,0,,0,387,09/06/2018 13:20:11,,,,
13971,1,,1,53,09/06/2018 13:20:11,,,,
13972,0,,1,567,09/06/2018 13:20:11,,,,
13973,0,,0,674,09/06/2018 13:20:11,,,,
13974,0,,0,375,09/06/2018 13:20:11,,,,
13975,1,,1,500,09/06/2018 13:20:11,,,,
13976,1,,0,753,09/06/2018 13:20:11,,,,
13977,0,,0,776,09/06/2018 13:20:11,,,,
13978,1,,0,607,09/06/2018 13:20:11,,,,
13979,0,,0,456,09/06/2018 13:20:11,,,,
13980,0,,1,736,09/06/2018 13:20:11,,,,
13981,0,,1,340,09/06/2018 13:20:11,,,,
13982,1,,1,717,09/06/2018 13:20:11,,,,
13983,0,,0,255,09/06/2018 13:20:11,,,,
13984,0,,0,267,09/06/2018 13:20:11,,,,
13985,0,,0,522,09/06/2018 13:20:11,,,,
13986,1,,1,180,09/06/2018 13:20:11,,,,
13987,0,,0,348,09/06/2018 13:20:11,,,,
13988,1,,0,523,09/06/2018 13:20:11,,,,
13989,0,,1,377,09/06/2018 13:20:11,,,,
13990,1,,0,676,09/06/2018 13:20:11,,,,
13991,1,,1,394,09/06/2018 13:20:11,,,,
13992,0,,0,757,09/06/2018 13:20:11,,,,
13993,1,,0,713,09/06/2018 13:20:11,,,,
13994,0,,0,467,09/06/2018 13:20:11,,,,
13995,1,,0,649,09/06/2018 13:20:11,,,,
13996,1,,0,418,09/06/2018 13:20:11,,,,
13997,0,,0,153,09/06/2018 13:20:11,,,,
13998,1,,1,341,09/06/2018 13:20:11,,,,
13999,0,,1,538,09/06/2018 13:20:11,,,,
14000,0,,1,393,09/06/2018 13:20:11,,,,
14001,1,,0,157,09/06/2018 13:20:11,,,,
14002,0,,1,217,09/06/2018 13:20:11,,,,
14003,1,,0,512,09/06/2018 13:20:11,,,,
14004,0,,0,338,09/06/2018 13:20:11,,,,
14005,1,,1,237,09/06/2018 13:20:11,,,,
14006,1,,0,316,09/06/2018 13:20:11,,,,
14007,0,,0,328,09/06/2018 13:20:11,,,,
14008,1,,1,364,09/06/2018 13:20:11,,,,
14009,1,,1,198,09/06/2018 13:20:11,,,,
14010,1,,1,297,09/06/2018 13:20:11,,,,
14011,1,,0,439,09/06/2018 13:20:11,,,,
14012,1,,1,153,09/06/2018 13:20:11,,,,
14013,0,,1,236,09/06/2018 13:20:11,,,,
14014,1,,0,89,09/06/2018 13:20:11,,,,
14015,0,,1,101,09/06/2018 13:20:11,,,,
14016,1,,1,378,09/06/2018 13:20:11,,,,
14017,1,,1,215,09/06/2018 13:20:11,,,,
14018,0,,1,28,09/06/2018 13:20:11,,,,
14019,0,,1,461,09/06/2018 13:20:11,,,,
14020,0,,0,521,09/06/2018 13:20:11,,,,
14021,1,,1,634,09/06/2018 13:20:11,,,,
14022,0,,1,114,09/06/2018 13:20:11,,,,
14023,1,,0,698,09/06/2018 13:20:11,,,,
14024,1,,0,111,09/06/2018 13:20:11,,,,
14025,0,,1,746,09/06/2018 13:20:11,,,,
14026,1,,1,450,09/06/2018 13:20:11,,,,
14027,1,,1,36,09/06/2018 13:20:11,,,,
14028,1,,0,516,09/06/2018 13:20:11,,,,
14029,0,,0,564,09/06/2018 13:20:11,,,,
14030,0,,1,585,09/06/2018 13:20:11,,,,
14031,0,,0,380,09/06/2018 13:20:11,,,,
14032,0,,1,110,09/06/2018 13:20:11,,,,
14033,0,,0,7,09/06/2018 13:20:11,,,,
14034,1,,1,657,09/06/2018 13:20:11,,,,
14035,1,,1,471,09/06/2018 13:20:11,,,,
14036,0,,1,267,09/06/2018 13:20:11,,,,
14037,0,,0,748,09/06/2018 13:20:11,,,,
14038,0,,1,311,09/06/2018 13:20:11,,,,
